zone,valid_pt,t2m_c,ssrd_wm2,wind100,Date
NP15,2026/8/14 23:00,19.87768555,582.7466431,1.14417541,2026/8/14
SP15,2026/8/14 23:00,24.30935669,490.6666565,1.724675059,2026/8/14
ZP26,2026/8/14 23:00,20.58602905,475.777771,1.24966383,2026/8/14
NP15,2026/8/14 22:00,21.08301353,685.6221924,1.333102942,2026/8/14
SP15,2026/8/14 22:00,25.02409363,608.888855,1.842031598,2026/8/14
ZP26,2026/8/14 22:00,21.60063171,596.4814453,1.311728835,2026/8/14
NP15,2026/8/14 21:00,22.28833961,788.4977417,1.522030592,2026/8/14
SP15,2026/8/14 21:00,25.73883057,727.111084,1.959388137,2026/8/14
ZP26,2026/8/14 21:00,22.61523438,717.1851807,1.37379396,2026/8/14
NP15,2026/8/14 20:00,23.4936676,891.373291,1.710958242,2026/8/14
SP15,2026/8/14 20:00,26.4535675,845.333313,2.076744556,2026/8/14
ZP26,2026/8/14 20:00,23.62983704,837.888916,1.435858965,2026/8/14
NP15,2026/8/14 19:00,24.69899559,994.2489014,1.899885774,2026/8/14
SP15,2026/8/14 19:00,27.16830444,963.555542,2.194101095,2026/8/14
ZP26,2026/8/14 19:00,24.6444397,958.5925903,1.49792397,2026/8/14
NP15,2026/8/14 18:00,25.90432167,1097.12439,2.088813305,2026/8/14
SP15,2026/8/14 18:00,27.88304138,1081.777832,2.311457634,2026/8/14
ZP26,2026/8/14 18:00,25.65904236,1079.296265,1.559989095,2026/8/14
NP15,2026/8/14 17:00,27.10964966,1200,2.277740955,2026/8/14
SP15,2026/8/14 17:00,28.59777832,1200,2.428814173,2026/8/14
ZP26,2026/8/14 17:00,26.67364502,1200,1.6220541,2026/8/14
NP15,2026/8/14 16:00,26.73716736,1200,2.070935488,2026/8/14
SP15,2026/8/14 16:00,28.40618896,1200,2.166605949,2026/8/14
ZP26,2026/8/14 16:00,26.40033531,1200,1.585911274,2026/8/14
NP15,2026/8/14 15:00,26.36468506,1200,1.864130139,2026/8/14
SP15,2026/8/14 15:00,28.21459961,1200,1.904397607,2026/8/14
ZP26,2026/8/14 15:00,26.1270237,1200,1.549768448,2026/8/14
NP15,2026/8/14 14:00,25.99220276,1200,1.657324791,2026/8/14
SP15,2026/8/14 14:00,28.02301025,1200,1.642189264,2026/8/14
ZP26,2026/8/14 14:00,25.85371399,1200,1.513625622,2026/8/14
NP15,2026/8/14 13:00,25.61972046,1200,1.450519443,2026/8/14
SP15,2026/8/14 13:00,27.8314209,1200,1.379981041,2026/8/14
ZP26,2026/8/14 13:00,25.58040428,1200,1.477482796,2026/8/14
NP15,2026/8/14 12:00,25.24723816,1200,1.243713975,2026/8/14
SP15,2026/8/14 12:00,27.63983154,1200,1.117772698,2026/8/14
ZP26,2026/8/14 12:00,25.30709267,1200,1.44133997,2026/8/14
NP15,2026/8/14 11:00,24.87475586,1200,1.036908627,2026/8/14
SP15,2026/8/14 11:00,27.44824219,1200,0.855564415,2026/8/14
ZP26,2026/8/14 11:00,25.03378296,1200,1.405197144,2026/8/14
NP15,2026/8/14 10:00,23.49433899,1000,0.941211998,2026/8/14
SP15,2026/8/14 10:00,26.69031715,1000,0.866215825,2026/8/14
ZP26,2026/8/14 10:00,23.9747715,1000,1.320983052,2026/8/14
NP15,2026/8/14 9:00,22.11392212,800,0.84551543,2026/8/14
SP15,2026/8/14 9:00,25.93239403,800,0.876867235,2026/8/14
ZP26,2026/8/14 9:00,22.91576195,800,1.236768961,2026/8/14
NP15,2026/8/14 8:00,20.73350525,600,0.749818802,2026/8/14
SP15,2026/8/14 8:00,25.17446899,600,0.887518644,2026/8/14
ZP26,2026/8/14 8:00,21.85675049,600,1.15255475,2026/8/14
NP15,2026/8/14 7:00,19.35308838,400,0.654122233,2026/8/14
SP15,2026/8/14 7:00,24.41654396,400,0.898170114,2026/8/14
ZP26,2026/8/14 7:00,20.79773903,400,1.068340659,2026/8/14
NP15,2026/8/14 6:00,17.97267151,200,0.558425605,2026/8/14
SP15,2026/8/14 6:00,23.65862083,200,0.908821523,2026/8/14
ZP26,2026/8/14 6:00,19.73872948,200,0.984126568,2026/8/14
NP15,2026/8/14 5:00,16.59225464,0,0.462729007,2026/8/14
SP15,2026/8/14 5:00,22.9006958,0,0.919472933,2026/8/14
ZP26,2026/8/14 5:00,18.67971802,0,0.899912417,2026/8/14
NP15,2026/8/14 4:00,17.05851173,115.0229568,0.562210143,2026/8/14
SP15,2026/8/14 4:00,23.32106972,82.02666473,1.267016649,2026/8/14
ZP26,2026/8/14 4:00,19.1519165,100.9822159,1.005447507,2026/8/14
NP15,2026/8/14 3:00,17.52477074,230.0459137,0.661691248,2026/8/14
SP15,2026/8/14 3:00,23.74144554,164.0533295,1.614560246,2026/8/14
ZP26,2026/8/14 3:00,19.62411499,201.9644318,1.110982537,2026/8/14
NP15,2026/8/14 2:00,17.99102783,345.0688782,0.761172354,2026/8/14
SP15,2026/8/14 2:00,24.16181946,246.0800018,1.962103963,2026/8/14
ZP26,2026/8/14 2:00,20.09631348,302.9466553,1.216517568,2026/8/14
NP15,2026/8/14 1:00,18.45728493,460.0918274,0.86065352,2026/8/14
SP15,2026/8/14 1:00,24.58219337,328.1066589,2.30964756,2026/8/14
ZP26,2026/8/14 1:00,20.56851196,403.9288635,1.322052717,2026/8/14
NP15,2026/8/14 0:00,18.92354393,575.1148071,0.960134625,2026/8/14
SP15,2026/8/14 0:00,25.0025692,410.1333313,2.657191277,2026/8/14
ZP26,2026/8/14 0:00,21.04071045,504.9111023,1.427587748,2026/8/14
NP15,2026/8/13 23:00,19.38980103,690.1377563,1.059615731,2026/8/13
SP15,2026/8/13 23:00,25.42294312,492.1600037,3.004734993,2026/8/13
ZP26,2026/8/13 23:00,21.51290894,605.8933105,1.533122778,2026/8/13
NP15,2026/8/13 22:00,20.75594139,775.1148071,1.291379094,2026/8/13
SP15,2026/8/13 22:00,26.2819767,610.1333618,3.077269077,2026/8/13
ZP26,2026/8/13 22:00,22.68821716,704.9110718,1.717301488,2026/8/13
NP15,2026/8/13 21:00,22.12207985,860.0918579,1.523142457,2026/8/13
SP15,2026/8/13 21:00,27.14101219,728.1066895,3.149803162,2026/8/13
ZP26,2026/8/13 21:00,23.86352539,803.928894,1.901480198,2026/8/13
NP15,2026/8/13 20:00,23.48822021,945.0688477,1.754905701,2026/8/13
SP15,2026/8/13 20:00,28.00004578,846.0800171,3.222337246,2026/8/13
ZP26,2026/8/13 20:00,25.03883362,902.9466553,2.085659027,2026/8/13
NP15,2026/8/13 19:00,24.85436058,1030.045898,1.986669064,2026/8/13
SP15,2026/8/13 19:00,28.85907936,964.0533447,3.294871092,2026/8/13
ZP26,2026/8/13 19:00,26.21414185,1001.964417,2.269837618,2026/8/13
NP15,2026/8/13 18:00,26.22049904,1115.022949,2.218432426,2026/8/13
SP15,2026/8/13 18:00,29.71811485,1082.026611,3.367405176,2026/8/13
ZP26,2026/8/13 18:00,27.38945007,1100.982178,2.454016209,2026/8/13
NP15,2026/8/13 17:00,27.5866394,1200,2.450195789,2026/8/13
SP15,2026/8/13 17:00,30.57714844,1200,3.43993926,2026/8/13
ZP26,2026/8/13 17:00,28.5647583,1200,2.638195038,2026/8/13
NP15,2026/8/13 16:00,27.08785439,1200,2.179859877,2026/8/13
SP15,2026/8/13 16:00,30.35288429,1200,3.128326893,2026/8/13
ZP26,2026/8/13 16:00,28.11549377,1200,2.398229122,2026/8/13
NP15,2026/8/13 15:00,26.58907127,1200,1.909524083,2026/8/13
SP15,2026/8/13 15:00,30.12862206,1200,2.816714525,2026/8/13
ZP26,2026/8/13 15:00,27.66622925,1200,2.158263445,2026/8/13
NP15,2026/8/13 14:00,26.09028625,1200,1.63918829,2026/8/13
SP15,2026/8/13 14:00,29.90435791,1200,2.505102158,2026/8/13
ZP26,2026/8/13 14:00,27.21696472,1200,1.918297529,2026/8/13
NP15,2026/8/13 13:00,25.59150124,1200,1.368852496,2026/8/13
SP15,2026/8/13 13:00,29.68009377,1200,2.19348979,2026/8/13
ZP26,2026/8/13 13:00,26.7677002,1200,1.678331733,2026/8/13
NP15,2026/8/13 12:00,25.09271812,1200,1.098516583,2026/8/13
SP15,2026/8/13 12:00,29.45583153,1200,1.881877303,2026/8/13
ZP26,2026/8/13 12:00,26.31843567,1200,1.438365817,2026/8/13
NP15,2026/8/13 11:00,24.59393311,1200,0.82818079,2026/8/13
SP15,2026/8/13 11:00,29.23156738,1200,1.570264935,2026/8/13
ZP26,2026/8/13 11:00,25.86917114,1200,1.198400021,2026/8/13
NP15,2026/8/13 10:00,23.10959435,1000,0.841071248,2026/8/13
SP15,2026/8/13 10:00,28.20165443,1000,1.518299341,2026/8/13
ZP26,2026/8/13 10:00,24.59282494,1000,1.223990202,2026/8/13
NP15,2026/8/13 9:00,21.62525368,800,0.853961706,2026/8/13
SP15,2026/8/13 9:00,27.17174339,800,1.466333628,2026/8/13
ZP26,2026/8/13 9:00,23.31647682,800,1.249580264,2026/8/13
NP15,2026/8/13 8:00,20.14091492,600,0.866852164,2026/8/13
SP15,2026/8/13 8:00,26.14183044,600,1.414368033,2026/8/13
ZP26,2026/8/13 8:00,22.04013062,600,1.275170445,2026/8/13
NP15,2026/8/13 7:00,18.65657616,400,0.879742622,2026/8/13
SP15,2026/8/13 7:00,25.1119175,400,1.362402439,2026/8/13
ZP26,2026/8/13 7:00,20.76378441,400,1.300760627,2026/8/13
NP15,2026/8/13 6:00,17.17223549,200,0.89263308,2026/8/13
SP15,2026/8/13 6:00,24.08200645,200,1.310436726,2026/8/13
ZP26,2026/8/13 6:00,19.48743629,200,1.326350689,2026/8/13
NP15,2026/8/13 5:00,15.68789673,0,0.905523539,2026/8/13
SP15,2026/8/13 5:00,23.05209351,0,1.258471131,2026/8/13
ZP26,2026/8/13 5:00,18.21109009,0,1.35194087,2026/8/13
NP15,2026/8/13 4:00,16.16555214,123.2081528,0.921094954,2026/8/13
SP15,2026/8/13 4:00,23.54643822,88.8118515,1.514476538,2026/8/13
ZP26,2026/8/13 4:00,18.73042297,102.6148148,1.481019616,2026/8/13
NP15,2026/8/13 3:00,16.64320946,246.4163055,0.93666631,2026/8/13
SP15,2026/8/13 3:00,24.04078102,177.623703,1.770481825,2026/8/13
ZP26,2026/8/13 3:00,19.24975586,205.2296295,1.610098481,2026/8/13
NP15,2026/8/13 2:00,17.12086487,369.6244507,0.952237725,2026/8/13
SP15,2026/8/13 2:00,24.53512573,266.4355469,2.026487112,2026/8/13
ZP26,2026/8/13 2:00,19.76908875,307.8444519,1.739177227,2026/8/13
NP15,2026/8/13 1:00,17.59852028,492.8326111,0.967809141,2026/8/13
SP15,2026/8/13 1:00,25.02947044,355.247406,2.282492638,2026/8/13
ZP26,2026/8/13 1:00,20.28842163,410.459259,1.868255973,2026/8/13
NP15,2026/8/13 0:00,18.0761776,616.0407715,0.983380497,2026/8/13
SP15,2026/8/13 0:00,25.52381325,444.0592346,2.538497925,2026/8/13
ZP26,2026/8/13 0:00,20.80775452,513.0740967,1.997334838,2026/8/13
NP15,2026/8/12 23:00,18.55383301,739.2489014,0.998951912,2026/8/12
SP15,2026/8/12 23:00,26.01815796,532.8710938,2.794503212,2026/8/12
ZP26,2026/8/12 23:00,21.3270874,615.6889038,2.126413584,2026/8/12
NP15,2026/8/12 22:00,19.93124962,816.0407715,1.256651402,2026/8/12
SP15,2026/8/12 22:00,26.96027565,644.0592651,2.969982147,2026/8/12
ZP26,2026/8/12 22:00,22.54196739,713.0740967,2.336443186,2026/8/12
NP15,2026/8/12 21:00,21.30866432,892.8325806,1.514350772,2026/8/12
SP15,2026/8/12 21:00,27.90239525,755.2473755,3.145460844,2026/8/12
ZP26,2026/8/12 21:00,23.75684547,810.4592896,2.546473026,2026/8/12
NP15,2026/8/12 20:00,22.68608093,969.6244507,1.772050261,2026/8/12
SP15,2026/8/12 20:00,28.84451294,866.4355469,3.320939779,2026/8/12
ZP26,2026/8/12 20:00,24.97172546,907.8444824,2.756502628,2026/8/12
NP15,2026/8/12 19:00,24.06349754,1046.41626,2.029749632,2026/8/12
SP15,2026/8/12 19:00,29.78663063,977.6237183,3.496418715,2026/8/12
ZP26,2026/8/12 19:00,26.18660545,1005.229614,2.96653223,2026/8/12
NP15,2026/8/12 18:00,25.44091225,1123.20813,2.287449121,2026/8/12
SP15,2026/8/12 18:00,30.72875023,1088.81189,3.671897411,2026/8/12
ZP26,2026/8/12 18:00,27.40148354,1102.614868,3.176562071,2026/8/12
NP15,2026/8/12 17:00,26.81832886,1200,2.545148611,2026/8/12
SP15,2026/8/12 17:00,31.67086792,1200,3.847376347,2026/8/12
ZP26,2026/8/12 17:00,28.61636353,1200,3.386591673,2026/8/12
NP15,2026/8/12 16:00,26.32359886,1200,2.298593998,2026/8/12
SP15,2026/8/12 16:00,31.40852928,1200,3.506875277,2026/8/12
ZP26,2026/8/12 16:00,28.17941856,1200,3.10266161,2026/8/12
NP15,2026/8/12 15:00,25.82886696,1200,2.052039385,2026/8/12
SP15,2026/8/12 15:00,31.14618874,1200,3.166373968,2026/8/12
ZP26,2026/8/12 15:00,27.74247169,1200,2.818731546,2026/8/12
NP15,2026/8/12 14:00,25.33413696,1200,1.805484653,2026/8/12
SP15,2026/8/12 14:00,30.8838501,1200,2.825872898,2026/8/12
ZP26,2026/8/12 14:00,27.30552673,1200,2.534801483,2026/8/12
NP15,2026/8/12 13:00,24.83940697,1200,1.558930039,2026/8/12
SP15,2026/8/12 13:00,30.62151146,1200,2.485371828,2026/8/12
ZP26,2026/8/12 13:00,26.86858177,1200,2.25087142,2026/8/12
NP15,2026/8/12 12:00,24.34467506,1200,1.312375307,2026/8/12
SP15,2026/8/12 12:00,30.35917091,1200,2.14487052,2026/8/12
ZP26,2026/8/12 12:00,26.4316349,1200,1.966941476,2026/8/12
NP15,2026/8/12 11:00,23.84994507,1200,1.065820694,2026/8/12
SP15,2026/8/12 11:00,30.09683228,1200,1.80436945,2026/8/12
ZP26,2026/8/12 11:00,25.99468994,1200,1.683011413,2026/8/12
NP15,2026/8/12 10:00,22.39675331,1000,1.172476768,2026/8/12
SP15,2026/8/12 10:00,29.0784359,1000,1.737247705,2026/8/12
ZP26,2026/8/12 10:00,24.75900269,1000,1.738442183,2026/8/12
NP15,2026/8/12 9:00,20.94356346,800,1.279132962,2026/8/12
SP15,2026/8/12 9:00,28.06003761,800,1.670125961,2026/8/12
ZP26,2026/8/12 9:00,23.52331543,800,1.793873072,2026/8/12
NP15,2026/8/12 8:00,19.4903717,600,1.385789037,2026/8/12
SP15,2026/8/12 8:00,27.04164124,600,1.603004217,2026/8/12
ZP26,2026/8/12 8:00,22.28762817,600,1.849303961,2026/8/12
NP15,2026/8/12 7:00,18.03717995,400,1.492445111,2026/8/12
SP15,2026/8/12 7:00,26.02324486,400,1.535882592,2026/8/12
ZP26,2026/8/12 7:00,21.05194092,400,1.904734731,2026/8/12
NP15,2026/8/12 6:00,16.5839901,200,1.599101305,2026/8/12
SP15,2026/8/12 6:00,25.00484657,200,1.468760848,2026/8/12
ZP26,2026/8/12 6:00,19.81625366,200,1.960165501,2026/8/12
NP15,2026/8/12 5:00,15.13079834,0,1.70575738,2026/8/12
SP15,2026/8/12 5:00,23.9864502,0,1.401639104,2026/8/12
ZP26,2026/8/12 5:00,18.58056641,0,2.01559639,2026/8/12
NP15,2026/8/12 4:00,15.62517834,127.7674026,1.764186621,2026/8/12
SP15,2026/8/12 4:00,24.46004677,85.62667084,1.651225567,2026/8/12
ZP26,2026/8/12 4:00,19.11659813,105.2711105,2.135216951,2026/8/12
NP15,2026/8/12 3:00,16.11955833,255.5348053,1.822615862,2026/8/12
SP15,2026/8/12 3:00,24.93364525,171.2533417,1.90081203,2026/8/12
ZP26,2026/8/12 3:00,19.65262794,210.5422211,2.254837513,2026/8/12
NP15,2026/8/12 2:00,16.61393738,383.3022156,1.881045103,2026/8/12
SP15,2026/8/12 2:00,25.40724182,256.8800049,2.150398493,2026/8/12
ZP26,2026/8/12 2:00,20.18865967,315.813324,2.374458075,2026/8/12
NP15,2026/8/12 1:00,17.10831642,511.0696106,1.939474344,2026/8/12
SP15,2026/8/12 1:00,25.88083839,342.5066833,2.399985075,2026/8/12
ZP26,2026/8/12 1:00,20.72469139,421.0844421,2.494078636,2026/8/12
NP15,2026/8/12 0:00,17.60269737,638.8370361,1.997903585,2026/8/12
SP15,2026/8/12 0:00,26.35443687,428.1333313,2.649571419,2026/8/12
ZP26,2026/8/12 0:00,21.26072121,526.3555298,2.613699198,2026/8/12
NP15,2026/8/11 23:00,18.09707642,766.6044312,2.056332827,2026/8/11
SP15,2026/8/11 23:00,26.82803345,513.7600098,2.899158001,2026/8/11
ZP26,2026/8/11 23:00,21.79675293,631.6266479,2.733319759,2026/8/11
NP15,2026/8/11 22:00,19.51357079,838.8370361,2.370432854,2026/8/11
SP15,2026/8/11 22:00,27.70465088,628.1333618,3.072007656,2026/8/11
ZP26,2026/8/11 22:00,23.07419777,726.3555298,2.941601753,2026/8/11
NP15,2026/8/11 21:00,20.93006325,911.0696411,2.684532881,2026/8/11
SP15,2026/8/11 21:00,28.58126831,742.5066528,3.244857073,2026/8/11
ZP26,2026/8/11 21:00,24.35164452,821.0844116,3.149883747,2026/8/11
NP15,2026/8/11 20:00,22.34655762,983.3022461,2.998632908,2026/8/11
SP15,2026/8/11 20:00,29.45788574,856.8800049,3.41770649,2026/8/11
ZP26,2026/8/11 20:00,25.62908936,915.8133545,3.358165741,2026/8/11
NP15,2026/8/11 19:00,23.76305199,1055.53479,3.312732935,2026/8/11
SP15,2026/8/11 19:00,30.33450317,971.2533569,3.590556145,2026/8/11
ZP26,2026/8/11 19:00,26.90653419,1010.542236,3.566447496,2026/8/11
NP15,2026/8/11 18:00,25.17954445,1127.767456,3.626832962,2026/8/11
SP15,2026/8/11 18:00,31.21112061,1085.626709,3.7634058,2026/8/11
ZP26,2026/8/11 18:00,28.18398094,1105.271118,3.77472949,2026/8/11
NP15,2026/8/11 17:00,26.59603882,1200,3.940932989,2026/8/11
SP15,2026/8/11 17:00,32.08773804,1200,3.936255217,2026/8/11
ZP26,2026/8/11 17:00,29.46142578,1200,3.983011484,2026/8/11
NP15,2026/8/11 16:00,26.21213341,1200,3.651074886,2026/8/11
SP15,2026/8/11 16:00,31.88861084,1200,3.702457666,2026/8/11
ZP26,2026/8/11 16:00,29.17124367,1200,3.628539324,2026/8/11
NP15,2026/8/11 15:00,25.82822609,1200,3.361216545,2026/8/11
SP15,2026/8/11 15:00,31.68948364,1200,3.468660355,2026/8/11
ZP26,2026/8/11 15:00,28.88106346,1200,3.274067163,2026/8/11
NP15,2026/8/11 14:00,25.44432068,1200,3.071358204,2026/8/11
SP15,2026/8/11 14:00,31.49035645,1200,3.234862804,2026/8/11
ZP26,2026/8/11 14:00,28.59088135,1200,2.919595003,2026/8/11
NP15,2026/8/11 13:00,25.06041527,1200,2.781500101,2026/8/11
SP15,2026/8/11 13:00,31.29122925,1200,3.001065254,2026/8/11
ZP26,2026/8/11 13:00,28.30069923,1200,2.565122843,2026/8/11
NP15,2026/8/11 12:00,24.67650795,1200,2.491641998,2026/8/11
SP15,2026/8/11 12:00,31.09210205,1200,2.767267942,2026/8/11
ZP26,2026/8/11 12:00,28.01051903,1200,2.210650682,2026/8/11
NP15,2026/8/11 11:00,24.29260254,1200,2.201783657,2026/8/11
SP15,2026/8/11 11:00,30.89297485,1200,2.533470392,2026/8/11
ZP26,2026/8/11 11:00,27.72033691,1200,1.856178403,2026/8/11
NP15,2026/8/11 10:00,22.93811607,1000,2.255500793,2026/8/11
SP15,2026/8/11 10:00,29.90047264,1000,2.404565573,2026/8/11
ZP26,2026/8/11 10:00,26.44348717,1000,1.780247569,2026/8/11
NP15,2026/8/11 9:00,21.5836277,800,2.309218168,2026/8/11
SP15,2026/8/11 9:00,28.90796852,800,2.275660753,2026/8/11
ZP26,2026/8/11 9:00,25.16663551,800,1.704316735,2026/8/11
NP15,2026/8/11 8:00,20.22914124,600,2.362935305,2026/8/11
SP15,2026/8/11 8:00,27.91546631,600,2.146755934,2026/8/11
ZP26,2026/8/11 8:00,23.88978577,600,1.628385782,2026/8/11
NP15,2026/8/11 7:00,18.87465477,400,2.416652441,2026/8/11
SP15,2026/8/11 7:00,26.9229641,400,2.017851114,2026/8/11
ZP26,2026/8/11 7:00,22.61293602,400,1.552454948,2026/8/11
NP15,2026/8/11 6:00,17.5201664,200,2.470369816,2026/8/11
SP15,2026/8/11 6:00,25.93045998,200,1.888946176,2026/8/11
ZP26,2026/8/11 6:00,21.33608437,200,1.476524115,2026/8/11
NP15,2026/8/11 5:00,16.16567993,0,2.524086952,2026/8/11
SP15,2026/8/11 5:00,24.93795776,0,1.760041356,2026/8/11
ZP26,2026/8/11 5:00,20.05923462,0,1.400593281,2026/8/11
NP15,2026/8/11 4:00,16.72198486,131.2518463,2.654346228,2026/8/11
SP15,2026/8/11 4:00,25.3707943,87.75185394,1.958508492,2026/8/11
ZP26,2026/8/11 4:00,20.5861721,110.9422226,1.563933015,2026/8/11
NP15,2026/8/11 3:00,17.27828979,262.5036926,2.784605503,2026/8/11
SP15,2026/8/11 3:00,25.80362892,175.5037079,2.156975746,2026/8/11
ZP26,2026/8/11 3:00,21.11310768,221.8844452,1.727272868,2026/8/11
NP15,2026/8/11 2:00,17.83459473,393.7555542,2.914864779,2026/8/11
SP15,2026/8/11 2:00,26.23646545,263.2555542,2.355442762,2026/8/11
ZP26,2026/8/11 2:00,21.64004517,332.8266602,1.890612602,2026/8/11
NP15,2026/8/11 1:00,18.39089966,525.0073853,3.045124054,2026/8/11
SP15,2026/8/11 1:00,26.66930199,351.0074158,2.553910017,2026/8/11
ZP26,2026/8/11 1:00,22.16698265,443.7688904,2.053952456,2026/8/11
NP15,2026/8/11 0:00,18.94720459,656.2592773,3.175383329,2026/8/11
SP15,2026/8/11 0:00,27.10213661,438.7592468,2.752377033,2026/8/11
ZP26,2026/8/11 0:00,22.69391823,554.7111206,2.21729207,2026/8/11
NP15,2026/8/10 23:00,19.50350952,787.5111084,3.305642605,2026/8/10
SP15,2026/8/10 23:00,27.53497314,526.5111084,2.950844288,2026/8/10
ZP26,2026/8/10 23:00,23.22085571,665.6533203,2.380631924,2026/8/10
NP15,2026/8/10 22:00,20.96505737,856.2592773,3.468402386,2026/8/10
SP15,2026/8/10 22:00,28.38423157,638.7592773,3.11461401,2026/8/10
ZP26,2026/8/10 22:00,24.59348488,754.7111206,2.646944046,2026/8/10
NP15,2026/8/10 21:00,22.42660522,925.0073853,3.631162167,2026/8/10
SP15,2026/8/10 21:00,29.23348999,751.0073853,3.278383732,2026/8/10
ZP26,2026/8/10 21:00,25.96611595,843.7688599,2.913256168,2026/8/10
NP15,2026/8/10 20:00,23.88815308,993.7555542,3.793921947,2026/8/10
SP15,2026/8/10 20:00,30.08274841,863.2555542,3.442153454,2026/8/10
ZP26,2026/8/10 20:00,27.33874512,932.8266602,3.179568291,2026/8/10
NP15,2026/8/10 19:00,25.34970093,1062.503662,3.956681728,2026/8/10
SP15,2026/8/10 19:00,30.93200684,975.5037231,3.605923414,2026/8/10
ZP26,2026/8/10 19:00,28.71137428,1021.88446,3.445880651,2026/8/10
NP15,2026/8/10 18:00,26.81124878,1131.251831,4.119441509,2026/8/10
SP15,2026/8/10 18:00,31.78126526,1087.751831,3.769693136,2026/8/10
ZP26,2026/8/10 18:00,30.08400536,1110.942261,3.712192774,2026/8/10
NP15,2026/8/10 17:00,28.27279663,1200,4.28220129,2026/8/10
SP15,2026/8/10 17:00,32.63052368,1200,3.933462858,2026/8/10
ZP26,2026/8/10 17:00,31.45663452,1200,3.978504896,2026/8/10
NP15,2026/8/10 16:00,27.81915855,1200,4.029696941,2026/8/10
SP15,2026/8/10 16:00,32.46203232,1200,3.796966791,2026/8/10
ZP26,2026/8/10 16:00,31.0938015,1200,3.610328674,2026/8/10
NP15,2026/8/10 15:00,27.36551857,1200,3.777193069,2026/8/10
SP15,2026/8/10 15:00,32.29353714,1200,3.660470963,2026/8/10
ZP26,2026/8/10 15:00,30.73096657,1200,3.242152452,2026/8/10
NP15,2026/8/10 14:00,26.91188049,1200,3.524688721,2026/8/10
SP15,2026/8/10 14:00,32.12504578,1200,3.523974895,2026/8/10
ZP26,2026/8/10 14:00,30.36813354,1200,2.873976231,2026/8/10
NP15,2026/8/10 13:00,26.45824242,1200,3.27218461,2026/8/10
SP15,2026/8/10 13:00,31.95655251,1200,3.387478828,2026/8/10
ZP26,2026/8/10 13:00,30.00530052,1200,2.505800009,2026/8/10
NP15,2026/8/10 12:00,26.00460243,1200,3.0196805,2026/8/10
SP15,2026/8/10 12:00,31.78806114,1200,3.250983,2026/8/10
ZP26,2026/8/10 12:00,29.64246559,1200,2.137623787,2026/8/10
NP15,2026/8/10 11:00,25.55096436,1200,2.76717639,2026/8/10
SP15,2026/8/10 11:00,31.61956787,1200,3.114486933,2026/8/10
ZP26,2026/8/10 11:00,29.27963257,1200,1.769447684,2026/8/10
NP15,2026/8/10 10:00,24.08652306,1000,2.863819599,2026/8/10
SP15,2026/8/10 10:00,30.59494591,1000,2.966124058,2026/8/10
ZP26,2026/8/10 10:00,27.89663124,1000,1.702741027,2026/8/10
NP15,2026/8/10 9:00,22.62207985,800,2.960462809,2026/8/10
SP15,2026/8/10 9:00,29.57032204,800,2.817761183,2026/8/10
ZP26,2026/8/10 9:00,26.51363182,800,1.63603425,2026/8/10
NP15,2026/8/10 8:00,21.15763855,600,3.057106018,2026/8/10
SP15,2026/8/10 8:00,28.54570007,600,2.669398308,2026/8/10
ZP26,2026/8/10 8:00,25.13063049,600,1.569327593,2026/8/10
NP15,2026/8/10 7:00,19.69319725,400,3.153748989,2026/8/10
SP15,2026/8/10 7:00,27.52107811,400,2.521035671,2026/8/10
ZP26,2026/8/10 7:00,23.74762917,400,1.502620935,2026/8/10
NP15,2026/8/10 6:00,18.22875404,200,3.250392199,2026/8/10
SP15,2026/8/10 6:00,26.49645424,200,2.372672796,2026/8/10
ZP26,2026/8/10 6:00,22.36462975,200,1.435914159,2026/8/10
NP15,2026/8/10 5:00,16.76431274,0,3.347035408,2026/8/10
SP15,2026/8/10 5:00,25.47183228,0,2.224309921,2026/8/10
ZP26,2026/8/10 5:00,20.98162842,0,1.369207501,2026/8/10
NP15,2026/8/10 4:00,17.26959229,0,3.377052307,2026/8/10
SP15,2026/8/10 4:00,25.86089134,0,2.352170706,2026/8/10
ZP26,2026/8/10 4:00,21.53983498,0,1.567765474,2026/8/10
NP15,2026/8/10 3:00,17.77487183,0,3.407068968,2026/8/10
SP15,2026/8/10 3:00,26.2499485,0,2.48003149,2026/8/10
ZP26,2026/8/10 3:00,22.09804344,0,1.766323566,2026/8/10
NP15,2026/8/10 2:00,18.28015137,0,3.437085867,2026/8/10
SP15,2026/8/10 2:00,26.63900757,0,2.607892275,2026/8/10
ZP26,2026/8/10 2:00,22.65625,0,1.964881539,2026/8/10
NP15,2026/8/10 1:00,19.02780151,0.330370367,3.48581481,2026/8/10
SP15,2026/8/10 1:00,27.14111328,0,2.862492085,2026/8/10
ZP26,2026/8/10 1:00,23.41139793,0.002962963,2.206175327,2026/8/10
NP15,2026/8/10 0:00,19.77545166,0.660740733,3.534543753,2026/8/10
SP15,2026/8/10 0:00,27.64321899,0,3.117091894,2026/8/10
ZP26,2026/8/10 0:00,24.16654396,0.005925926,2.447469234,2026/8/10
NP15,2026/8/9 23:00,20.52310181,0.9911111,3.583272696,2026/8/9
SP15,2026/8/9 23:00,28.14532471,0,3.371691704,2026/8/9
ZP26,2026/8/9 23:00,24.92169189,0.008888889,2.688763142,2026/8/9
NP15,2026/8/9 22:00,21.93311501,267.838501,3.820564508,2026/8/9
